,Unnamed: 0,Unnamed: 0.1,tweet_id,timestamp,dog_name,doggo,floofer,pupper,puppo,api_favorite_count,api_lang,api_retweet_count,img_jpg_url,img_img_num,img_p1,img_p1_conf,img_p1_dog,img_p2,img_p2_conf,img_p2_dog,img_p3,img_p3_conf,img_p3_dog,rating,followers_count,statuses_count,friends_count,float_rating,just_date
1030,1437,1711,680497766108381184,2015-12-25 21:18:05,Percy,None,None,None,None,4129.0,en,1847.0,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1.0,Chihuahua,0.538354,True,muzzle,0.0842887,False,ski_mask,0.07669010000000001,False,12/10,8877124.0,13020.0,19.0,1.2,2015-12-25
1031,1438,1712,680494726643068929,2015-12-25 21:06:00,None,None,None,None,None,1675.0,en,470.0,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1.0,kuvasz,0.438627,True,Samoyed,0.111622,True,Great_Pyrenees,0.0640608,True,26/10,8877124.0,13020.0,19.0,2.6,2015-12-25
1032,1440,1714,680440374763077632,2015-12-25 17:30:01,None,None,None,None,None,1413.0,en,485.0,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,1.0,space_heater,0.920367,False,radiator,0.0499332,False,electric_fan,0.00671903,False,11/10,8877124.0,13020.0,19.0,1.1,2015-12-25
1033,1442,1716,680206703334408192,2015-12-25 02:01:30,Toby,None,None,None,None,2752.0,en,1124.0,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,1.0,Christmas_stocking,0.149758,False,cloak,0.12883,False,teddy,0.109129,False,12/10,8877124.0,13020.0,19.0,1.2,2015-12-25
1034,1443,1717,680191257256136705,2015-12-25 01:00:07,None,None,None,pupper,None,2088.0,en,482.0,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1.0,Brittany_spaniel,0.7332529999999999,True,Welsh_springer_spaniel,0.251634,True,English_springer,0.00924321,True,11/10,8877124.0,13020.0,19.0,1.1,2015-12-25
1035,1445,1719,680161097740095489,2015-12-24 23:00:17,Goliath,None,None,None,None,2262.0,en,712.0,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,1.0,bluetick,0.268681,True,miniature_pinscher,0.125652,True,English_setter,0.0893727,True,12/10,8877124.0,13020.0,19.0,1.2,2015-12-24
1036,1449,1723,680100725817409536,2015-12-24 19:00:23,None,None,None,pupper,None,3483.0,en,1323.0,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1.0,golden_retriever,0.6989609999999999,True,chow,0.14597100000000002,True,Pomeranian,0.034888,True,11/10,8877124.0,13020.0,19.0,1.1,2015-12-24
1037,1450,1724,680085611152338944,2015-12-24 18:00:19,by,None,None,None,None,12459.0,en,8694.0,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,3.0,pillow,0.778113,False,apron,0.0950228,False,wallet,0.0493258,False,12/10,8877124.0,13020.0,19.0,1.2,2015-12-24
1038,1453,1729,679862121895714818,2015-12-24 03:12:15,None,None,None,None,None,2383.0,en,596.0,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,1.0,EntleBucher,0.5232060000000001,True,Greater_Swiss_Mountain_dog,0.431657,True,Appenzeller,0.0442079,True,11/10,8877125.0,13020.0,19.0,1.1,2015-12-24
1039,1456,1732,679828447187857408,2015-12-24 00:58:27,None,None,None,pupper,None,35189.0,en,13529.0,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3.0,Chihuahua,0.346545,True,dalmatian,0.166246,True,toy_terrier,0.117502,True,13/10,8877125.0,13020.0,19.0,1.3,2015-12-24
1040,1462,1738,679527802031484928,2015-12-23 05:03:47,None,None,None,pupper,None,2562.0,en,698.0,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1.0,mailbox,0.336393,False,cannon,0.158936,False,cuirass,0.0526471,False,11/10,8877125.0,13020.0,19.0,1.1,2015-12-23
1041,1466,1742,679462823135686656,2015-12-23 00:45:35,Hurley,None,None,None,None,30577.0,en,18098.0,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1.0,toy_poodle,0.62178,True,miniature_poodle,0.197819,True,soft-coated_wheaten_terrier,0.046745,True,11/10,8877125.0,13020.0,19.0,1.1,2015-12-23
1042,1467,1744,679158373988876288,2015-12-22 04:35:49,Rubio,None,None,None,None,20623.0,en,7744.0,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1.0,pug,0.27220500000000003,True,bull_mastiff,0.25153000000000003,True,bath_towel,0.116806,False,11/10,8877125.0,13020.0,19.0,1.1,2015-12-22
1043,1470,1747,679111216690831360,2015-12-22 01:28:25,officially,None,None,None,None,5798.0,en,2488.0,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,1.0,kelpie,0.189423,True,beagle,0.121988,True,basset,0.121171,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-22
1044,1471,1748,679062614270468097,2015-12-21 22:15:18,Chompsky,None,None,None,None,16407.0,en,7747.0,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2.0,cash_machine,0.802333,False,schipperke,0.0455186,True,German_shepherd,0.0233535,True,11/10,8877125.0,13020.0,19.0,1.1,2015-12-21
1045,1473,1751,678991772295516161,2015-12-21 17:33:48,None,None,None,None,None,2215.0,en,1107.0,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,1.0,Eskimo_dog,0.330216,True,Siberian_husky,0.187003,True,Chihuahua,0.10142,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-21
1046,1474,1752,678969228704284672,2015-12-21 16:04:13,Lola,None,None,None,None,1583.0,en,438.0,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1.0,Labrador_retriever,0.680251,True,Chesapeake_Bay_retriever,0.201697,True,golden_retriever,0.019675900000000003,True,11/10,8877125.0,13020.0,19.0,1.1,2015-12-21
1047,1475,1753,678800283649069056,2015-12-21 04:52:53,None,None,None,pupper,None,2489.0,en,861.0,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1.0,Labrador_retriever,0.213673,True,beagle,0.146235,True,Airedale,0.122701,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-21
1048,1477,1755,678774928607469569,2015-12-21 03:12:08,Tug,None,None,None,None,2721.0,en,870.0,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,1.0,Pembroke,0.194681,True,toy_poodle,0.121821,True,Pomeranian,0.096843,True,11/10,8877125.0,13020.0,19.0,1.1,2015-12-21
1049,1487,1766,678399652199309312,2015-12-20 02:20:55,None,None,None,None,None,77513.0,en,30590.0,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1.0,swing,0.929196,False,Bedlington_terrier,0.0150472,True,Great_Pyrenees,0.014038900000000002,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-20
1050,1488,1767,678396796259975168,2015-12-20 02:09:34,None,None,None,None,None,1545.0,en,398.0,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2.0,Pembroke,0.95618,True,Cardigan,0.0318031,True,Chihuahua,0.0062765,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-20
1051,1489,1768,678389028614488064,2015-12-20 01:38:42,Bella,None,None,pupper,None,1805.0,en,404.0,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1.0,miniature_pinscher,0.516284,True,kelpie,0.227402,True,vizsla,0.103246,True,11/10,8877125.0,13020.0,19.0,1.1,2015-12-20
1052,1491,1770,678341075375947776,2015-12-19 22:28:09,None,None,None,pupper,None,1674.0,en,511.0,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1.0,golden_retriever,0.853284,True,cocker_spaniel,0.0262298,True,Labrador_retriever,0.0241228,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-19
1053,1495,1775,678021115718029313,2015-12-19 01:16:45,Reese,None,None,None,None,13137.0,en,6069.0,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1.0,miniature_pinscher,0.822048,True,Doberman,0.0960845,True,Rottweiler,0.032709300000000004,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-19
1054,1498,1779,677716515794329600,2015-12-18 05:06:23,None,None,None,None,None,2940.0,en,939.0,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,1.0,teddy,0.6629079999999999,False,crib,0.0318912,False,chow,0.0254378,True,144/120,8877125.0,13020.0,19.0,1.2,2015-12-18
1055,1501,1782,677687604918272002,2015-12-18 03:11:30,None,None,None,None,None,2414.0,en,807.0,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,1.0,Pembroke,0.573047,True,sunglasses,0.12675799999999998,False,golden_retriever,0.108047,True,11/10,8877125.0,13020.0,19.0,1.1,2015-12-18
1056,1503,1784,677662372920729601,2015-12-18 01:31:14,None,None,None,None,None,1877.0,en,907.0,https://pbs.twimg.com/media/CWeKTZTWsAA5R3Z.jpg,1.0,cowboy_hat,0.25611,False,trench_coat,0.12708599999999998,False,cloak,0.07143889999999999,False,12/10,8877125.0,13020.0,19.0,1.2,2015-12-18
1057,1504,1785,677644091929329666,2015-12-18 00:18:36,a,None,None,None,None,1789.0,en,771.0,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,1.0,Chihuahua,0.626236,True,Italian_greyhound,0.128483,True,swing,0.0598404,False,11/10,8877125.0,13020.0,19.0,1.1,2015-12-18
1058,1508,1789,677547928504967168,2015-12-17 17:56:29,None,None,None,None,None,6685.0,en,3513.0,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1.0,American_Staffordshire_terrier,0.914978,True,Staffordshire_bullterrier,0.08439529999999999,True,boxer,0.000461663,True,12/10,8877125.0,13020.0,19.0,1.2,2015-12-17
1059,1516,1798,677228873407442944,2015-12-16 20:48:40,Chuq,None,None,None,None,3423.0,en,1567.0,https://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg,1.0,common_iguana,0.566338,False,tennis_ball,0.154646,False,green_lizard,0.0449758,False,11/10,8877126.0,13020.0,19.0,1.1,2015-12-16
1060,1518,1800,676975532580409345,2015-12-16 04:01:59,Cooper,None,None,None,None,2659.0,en,1020.0,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,1.0,malamute,0.363257,True,Siberian_husky,0.245862,True,Eskimo_dog,0.125547,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-16
1061,1522,1804,676946864479084545,2015-12-16 02:08:04,None,None,None,None,None,1667.0,en,349.0,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,1.0,Pekinese,0.752707,True,golden_retriever,0.055654599999999985,True,Great_Pyrenees,0.04101780000000002,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-16
1062,1527,1810,676821958043033607,2015-12-15 17:51:44,None,None,None,None,None,22008.0,en,14832.0,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,2.0,Great_Pyrenees,0.8698040000000001,True,kuvasz,0.0798143,True,standard_poodle,0.013263,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-15
1063,1528,1811,676819651066732545,2015-12-15 17:42:34,None,None,None,pupper,None,1745.0,en,633.0,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2.0,rain_barrel,0.625555,False,barrel,0.138383,False,Labrador_retriever,0.0394646,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-15
1064,1531,1814,676617503762681856,2015-12-15 04:19:18,None,None,None,pupper,None,2762.0,en,912.0,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1.0,Chihuahua,0.841084,True,Pomeranian,0.12053,True,Pekinese,0.00660034,True,13/10,8877126.0,13020.0,19.0,1.3,2015-12-15
1065,1532,1815,676613908052996102,2015-12-15 04:05:01,the,None,None,None,None,1033.0,en,192.0,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,1.0,book_jacket,0.49379,False,Doberman,0.0964228,True,miniature_pinscher,0.07064669999999999,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-15
1066,1533,1816,676606785097199616,2015-12-15 03:36:42,None,None,None,None,None,1821.0,en,414.0,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,1.0,Loafer,0.202999,False,doormat,0.200411,False,malinois,0.1423,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-15
1067,1538,1823,676533798876651520,2015-12-14 22:46:41,None,None,None,None,None,1803.0,en,524.0,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1.0,chow,0.26527399999999995,True,ice_bear,0.167614,False,fur_coat,0.117506,False,12/10,8877126.0,13020.0,19.0,1.2,2015-12-14
1068,1540,1825,676470639084101634,2015-12-14 18:35:43,None,None,None,pupper,None,11150.0,en,4456.0,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1.0,golden_retriever,0.7903859999999999,True,borzoi,0.0228851,True,dingo,0.0153434,False,11/10,8877126.0,13020.0,19.0,1.1,2015-12-14
1069,1541,1826,676440007570247681,2015-12-14 16:34:00,None,None,None,None,None,1651.0,en,629.0,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,2.0,Maltese_dog,0.579472,True,toy_poodle,0.133446,True,Shih-Tzu,0.0943966,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-14
1070,1549,1835,676101918813499392,2015-12-13 18:10:33,Striker,None,None,None,None,2713.0,en,1116.0,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1.0,Shih-Tzu,0.225848,True,Norfolk_terrier,0.186873,True,Irish_terrier,0.10698699999999996,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-13
1071,1555,1841,675878199931371520,2015-12-13 03:21:34,None,None,None,None,None,3991.0,en,1333.0,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,1.0,wood_rabbit,0.785756,False,hare,0.118181,False,Cardigan,0.0436271,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-13
1072,1556,1842,675870721063669760,2015-12-13 02:51:51,None,None,None,None,None,1555.0,en,535.0,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,1.0,golden_retriever,0.263892,True,Welsh_springer_spaniel,0.184193,True,beagle,0.182241,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-13
1073,1557,1843,675853064436391936,2015-12-13 01:41:41,None,None,None,None,None,2574.0,en,1219.0,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,1.0,Labrador_retriever,0.868367,True,golden_retriever,0.0433046,True,vizsla,0.0282072,True,88/80,8877126.0,13020.0,19.0,1.1,2015-12-13
1074,1560,1847,675820929667219457,2015-12-12 23:34:00,None,None,None,None,None,999.0,en,225.0,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,1.0,basset,0.556373,True,beagle,0.201675,True,bloodhound,0.110848,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-12
1075,1562,1849,675781562965868544,2015-12-12 20:57:34,Buddah,None,None,None,None,1548.0,en,446.0,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1.0,Maltese_dog,0.921968,True,West_Highland_white_terrier,0.0178107,True,toy_poodle,0.0135554,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-12
1076,1563,1850,675740360753160193,2015-12-12 18:13:51,None,None,None,pupper,None,1117.0,en,327.0,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,1.0,golden_retriever,0.800495,True,kuvasz,0.0977564,True,Saluki,0.0684146,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-12
1077,1564,1851,675710890956750848,2015-12-12 16:16:45,Lenny,None,None,None,None,1798.0,en,772.0,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2.0,standard_schnauzer,0.4414270000000001,True,miniature_schnauzer,0.248885,True,Sealyham_terrier,0.164967,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-12
1078,1565,1852,675707330206547968,2015-12-12 16:02:36,None,None,None,None,None,1885.0,en,646.0,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,1.0,bath_towel,0.721933,False,Staffordshire_bullterrier,0.0593442,True,bagel,0.03570159999999998,False,11/10,8877126.0,13020.0,19.0,1.1,2015-12-12
1079,1567,1854,675534494439489536,2015-12-12 04:35:48,a,None,None,None,None,1758.0,en,389.0,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,1.0,chow,0.749368,True,schipperke,0.13373800000000002,True,Newfoundland,0.0499138,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-12
1080,1570,1857,675517828909424640,2015-12-12 03:29:35,None,None,None,None,None,1229.0,en,441.0,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,1.0,Scottish_deerhound,0.240591,True,groenendael,0.156916,True,flat-coated_retriever,0.0908994,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-12
1081,1571,1858,675501075957489664,2015-12-12 02:23:01,None,None,None,None,None,16369.0,en,5547.0,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1.0,dough,0.806757,False,bakery,0.0279066,False,French_loaf,0.0181889,False,13/10,8877126.0,13020.0,19.0,1.3,2015-12-12
1082,1572,1859,675497103322386432,2015-12-12 02:07:14,Reggie,None,None,None,None,2996.0,en,1222.0,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1.0,vizsla,0.5195890000000001,True,miniature_pinscher,0.0647712,True,Rhodesian_ridgeback,0.0614913,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-12
1083,1575,1862,675432746517426176,2015-12-11 21:51:30,None,None,None,None,None,1449.0,en,543.0,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,1.0,Labrador_retriever,0.986548,True,golden_retriever,0.00886185,True,Chihuahua,0.000693528,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-11
1084,1576,1863,675372240448454658,2015-12-11 17:51:04,None,None,None,None,None,1608.0,en,491.0,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,1.0,Chihuahua,0.4163850000000001,True,West_Highland_white_terrier,0.102933,True,Samoyed,0.0872995,True,13/10,8877126.0,13020.0,19.0,1.3,2015-12-11
1085,1577,1864,675362609739206656,2015-12-11 17:12:48,Daisy,None,None,None,None,1008.0,en,218.0,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1.0,Labrador_retriever,0.479008,True,ice_bear,0.218289,False,kuvasz,0.13991099999999998,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-11
1086,1578,1865,675354435921575936,2015-12-11 16:40:19,None,None,None,None,None,30985.0,en,15873.0,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1.0,upright,0.303415,False,golden_retriever,0.181351,True,Brittany_spaniel,0.16208399999999998,True,13/10,8877126.0,13020.0,19.0,1.3,2015-12-11
1087,1579,1866,675349384339542016,2015-12-11 16:20:15,None,None,None,None,None,3735.0,en,2156.0,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3.0,borzoi,0.866367,True,Saluki,0.122079,True,Irish_wolfhound,0.00401972,True,13/10,8877126.0,13020.0,19.0,1.3,2015-12-11
1088,1580,1867,675334060156301312,2015-12-11 15:19:21,None,None,None,pupper,None,2634.0,en,1217.0,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2.0,Pembroke,0.773135,True,Cardigan,0.11681,True,chow,0.0390362,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-11
1089,1583,1870,675149409102012420,2015-12-11 03:05:37,None,None,None,None,None,3556.0,en,1602.0,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,1.0,chow,0.999876,True,Tibetan_mastiff,5.86749e-05,True,Tibetan_terrier,2.87785e-05,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-11
1090,1591,1878,675047298674663426,2015-12-10 20:19:52,a,None,None,None,None,1009.0,en,303.0,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1.0,Samoyed,0.978007,True,chow,0.00712124,True,Pomeranian,0.00639783,True,11/10,8877126.0,13020.0,19.0,1.1,2015-12-10
1091,1594,1881,675003128568291329,2015-12-10 17:24:21,Laela,None,None,None,None,1486.0,en,436.0,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1.0,Pembroke,0.655279,True,Pomeranian,0.104164,True,Cardigan,0.0528177,True,12/10,8877126.0,13020.0,19.0,1.2,2015-12-10
1092,1595,1882,674999807681908736,2015-12-10 17:11:09,None,None,None,None,None,2125.0,en,1045.0,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1.0,Rottweiler,0.591829,True,Doberman,0.204544,True,black-and-tan_coonhound,0.07860189999999999,True,13/10,8877126.0,13020.0,19.0,1.3,2015-12-10
1093,1597,1884,674800520222154752,2015-12-10 03:59:15,Tedders,None,None,None,None,2867.0,en,806.0,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1.0,Pembroke,0.8764790000000001,True,Cardigan,0.0969114,True,dingo,0.00919567,False,11/10,8877126.0,13020.0,19.0,1.1,2015-12-10
1094,1598,1885,674793399141146624,2015-12-10 03:30:58,None,None,None,None,None,2377.0,en,1031.0,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1.0,giant_schnauzer,0.119693,True,Afghan_hound,0.0727627,True,miniature_schnauzer,0.0637859,True,13/10,8877127.0,13020.0,19.0,1.3,2015-12-10
1095,1599,1886,674790488185167872,2015-12-10 03:19:24,None,None,None,None,None,1045.0,nl,236.0,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1.0,Labrador_retriever,0.8019029999999999,True,Chesapeake_Bay_retriever,0.193575,True,Rottweiler,0.00119305,True,13/10,8877127.0,13020.0,19.0,1.3,2015-12-10
1096,1602,1889,674774481756377088,2015-12-10 02:15:47,Superpup,None,None,pupper,None,1052.0,en,447.0,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1.0,Chihuahua,0.407016,True,French_bulldog,0.30997800000000003,True,Siamese_cat,0.227677,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-10
1097,1603,1890,674767892831932416,2015-12-10 01:49:36,None,None,None,None,None,1721.0,en,733.0,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1.0,shower_curtain,0.238855,False,sarong,0.0924141,False,kimono,0.0564125,False,12/10,8877127.0,13020.0,19.0,1.2,2015-12-10
1098,1605,1892,674754018082705410,2015-12-10 00:54:28,None,None,None,None,None,1297.0,en,413.0,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,1.0,seashore,0.352321,False,promontory,0.131753,False,wreck,0.0955967,False,12/10,8877127.0,13020.0,19.0,1.2,2015-12-10
1099,1606,1893,674752233200820224,2015-12-10 00:47:23,None,None,None,None,None,1383.0,en,435.0,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2.0,vizsla,0.665516,True,redbone,0.17336600000000002,True,basset,0.134783,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-10
1100,1608,1896,674739953134403584,2015-12-09 23:58:35,None,None,None,None,None,1044.0,en,366.0,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1.0,Dandie_Dinmont,0.17591500000000002,True,black-footed_ferret,0.0965343,False,toy_poodle,0.0641447,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-09
1101,1614,1902,674644256330530816,2015-12-09 17:38:19,None,None,None,None,None,984.0,en,258.0,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1.0,soccer_ball,0.398102,False,basset,0.335692,True,cocker_spaniel,0.0729408,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-09
1102,1615,1903,674638615994089473,2015-12-09 17:15:54,None,None,None,pupper,None,1600.0,en,552.0,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1.0,Pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-09
1103,1617,1906,674468880899788800,2015-12-09 06:01:26,Louis,None,None,None,None,5917.0,en,1905.0,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2.0,chow,0.52623,True,Pomeranian,0.283647,True,toy_poodle,0.0676654,True,13/10,8877127.0,13020.0,19.0,1.3,2015-12-09
1104,1620,1909,674422304705744896,2015-12-09 02:56:22,Ava,None,None,None,None,1355.0,en,507.0,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1.0,golden_retriever,0.964497,True,Labrador_retriever,0.00900618,True,tennis_ball,0.00713883,False,12/10,8877127.0,13020.0,19.0,1.2,2015-12-09
1105,1626,1917,674291837063053312,2015-12-08 18:17:56,Kenny,None,None,None,None,13920.0,en,5499.0,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1.0,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-08
1106,1632,1923,674082852460433408,2015-12-08 04:27:30,a,None,None,None,None,723.0,en,157.0,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1.0,Pomeranian,0.666957,True,Shetland_sheepdog,0.028019400000000003,True,ski_mask,0.0206827,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-08
1107,1633,1924,674075285688614912,2015-12-08 03:57:26,Mitch,None,None,None,None,940.0,en,267.0,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1.0,Airedale,0.305392,True,Kerry_blue_terrier,0.250014,True,Lakeland_terrier,0.188668,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-08
1108,1638,1929,674042553264685056,2015-12-08 01:47:22,None,None,None,None,None,685.0,en,119.0,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1.0,toy_poodle,0.927975,True,miniature_poodle,0.06894639999999999,True,standard_poodle,0.00131575,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-08
1109,1639,1930,674038233588723717,2015-12-08 01:30:12,Kaiya,None,None,pupper,None,1048.0,en,397.0,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1.0,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-08
1110,1643,1934,674014384960745472,2015-12-07 23:55:26,Aiden,None,None,None,None,1476.0,en,602.0,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1.0,Pembroke,0.74232,True,Cardigan,0.08493710000000003,True,Eskimo_dog,0.06832089999999999,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-07
1111,1646,1937,673919437611909120,2015-12-07 17:38:09,Obie,None,None,pupper,None,1110.0,en,350.0,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1.0,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-07
1112,1651,1943,673709992831262724,2015-12-07 03:45:53,None,None,None,None,None,791.0,en,252.0,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,1.0,Chihuahua,0.330171,True,Siamese_cat,0.18158,False,kelpie,0.178227,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-07
